-149984399999.995697, -30802.000000, 0.000000
-149976378733.994110, -1330564614.666389, 0.000000
-149952349323.716187, -2660424543.586091, 0.000000
-149912412136.058655, -3988944788.157758, 0.000000
-149856732589.818115, -5315475480.258004, 0.000000
-149785538469.449402, -6639390124.796960, 0.000000
-149699116355.934967, -7960092461.996250, 0.000000
-149597807339.280365, -9277022638.557137, 0.000000
-149482002189.744537, -10589662629.513784, 0.000000
-149352136159.378021, -11897540906.378584, 0.000000
-149208683562.844788, -13200236394.200041, 0.000000
-149052152251.106079, -14497381795.665485, 0.000000
-148883078047.723602, -15788666381.332472, 0.000000
-148702019170.229065, -17073838350.017860, 0.000000
-148509550613.080566, -18352706852.299152, 0.000000
-148306258428.821014, -19625143744.074795, 0.000000
-148092733813.933746, -20891085098.208416, 0.000000
-147869566889.205719, -22150532453.156109, 0.000000
-147637340064.565399, -23403553721.758526, 0.000000
-147396620897.507355, -24650283625.574993, 0.000000
-147147954394.875946, -25890923466.085636, 0.000000
-146891854769.495789, -27125740000.777649, 0.000000
-146628796744.530090, -28355063167.669846, 0.000000
-146359206593.975372, -29579282404.582584, 0.000000
-146083453208.499634, -30798841346.555344, 0.000000
-145801839568.925812, -32014230760.454830, 0.000000
-145514595079.733734, -33225979688.875233, 0.000000
-145221869245.982788, -34434644918.054436, 0.000000
-144923727156.401947, -35640799041.412025, 0.000000
-144620147156.934631, -36845017540.394104, 0.000000
-144311020966.666351, -38047865424.001984, 0.000000
-143996156315.646759, -39249884036.601768, 0.000000
-143675281994.817749, -40451578646.901802, 0.000000
-143348055029.332733, -41653407366.974808, 0.000000
-143014069543.101105, -42855771828.695908, 0.000000
-142672866793.517212, -44059009885.583214, 0.000000
-142323945828.526581, -45263390435.394852, 0.000000
-141966774250.590820, -46469110297.500412, 0.000000
-141600798651.169800, -47676292948.105850, 0.000000
-141225454388.047272, -48884988827.422455, 0.000000
-140840174497.392426, -50095176888.758301, 0.000000
-140444397647.315430, -51306767056.562180, 0.000000
-140037575137.919434, -52519603290.248314, 0.000000
-139619177028.022003, -53733467003.004303, 0.000000
-139188697518.391937, -54948080649.603714, 0.000000
-138745659746.377777, -56163111365.929581, 0.000000
-138289620150.043213, -57378174608.727150, 0.000000
-137820172545.074738, -58592837802.351624, 0.000000
-137336952028.672928, -59806624046.759354, 0.000000
-136839638785.311295, -61019015975.645660, 0.000000
-136327961823.145386, -62229459874.120476, 0.000000
-135801702620.769455, -63437370170.828674, 0.000000
-135260698615.676605, -64642134409.684853, 0.000000
-134704846422.162735, -65843118781.838455, 0.000000
-134134104631.711319, -67039674260.555130, 0.000000
-133548496027.235519, -68231143333.154610, 0.000000
-132948109037.039261, -69416867269.032288, 0.000000
-132333098267.378021, -70596193806.731949, 0.000000
-131703683983.773056, -71768485092.193542, 0.000000
-131060150458.859894, -72933125661.019241, 0.000000
-130402843163.647217, -74089530235.383774, 0.000000
-129732164843.170654, -75237151104.387146, 0.000000
-129048570579.074158, -76375484875.891266, 0.000000
-128352561993.123260, -77504078426.151581, 0.000000
-127644680781.082672, -78622533925.747589, 0.000000
-126925501782.153183, -79730512879.684235, 0.000000
-126195625784.250122, -80827739178.692947, 0.000000
-125455672241.989838, -81914001210.480942, 0.000000
-124706272046.429916, -82989153118.452362, 0.000000
-123948060439.046066, -84053115317.615341, 0.000000
-123181670113.330505, -85105874381.726624, 0.000000
-122407724501.751648, -86147482402.585052, 0.000000
-121626831208.726547, -87178055894.466049, 0.000000
-120839575526.063736, -88197774277.095383, 0.000000
-120046513958.887299, -89206877923.948044, 0.000000
-119248167699.491531, -90205665713.830276, 0.000000
-118445016014.485031, -91194491978.295410, 0.000000
-117637489556.441269, -92173762701.367554, 0.000000
-116825963672.714874, -93143930807.503082, 0.000000
-116010751856.559723, -94105490375.025787, 0.000000
-115192099562.305252, -95058969640.300247, 0.000000
-114370178677.362091, -96004922715.934296, 0.000000
-113545082997.753632, -96943920033.905411, 0.000000
-112716825078.366699, -97876537636.210876, 0.000000
-111885334813.591507, -98803345561.012375, 0.000000
-111050460042.015137, -99724895695.270370, 0.000000
-110211969360.923477, -100641709566.840332, 0.000000
-109369557191.455032, -101554266611.399017, 0.000000
-108522850970.256531, -102462993458.315460, 0.000000
-107671420180.951889, -103368254728.864487, 0.000000
-106814786802.207840, -104270345734.408035, 0.000000
-105952436658.290985, -105169487315.787766, 0.000000
-105083831124.344025, -106065822899.279205, 0.000000
-104208418663.449036, -106959417682.928513, 0.000000
-103325645747.387650, -107850259730.363953, 0.000000
-102434966822.470184, -108738262652.304733, 0.000000
-101535853107.509598, -109623269504.798599, 0.000000
-100627800135.150681, -110505057526.461731, 0.000000
-99710334056.810593, -111383343367.286469, 0.000000
-98783016816.341797, -112257788518.235291, 0.000000
-97845450354.613297, -113128004722.730515, 0.000000
-96897280036.896301, -113993559228.027267, 0.000000
-95938197500.247910, -114853979808.580444, 0.000000
-94967943103.349243, -115708759559.279327, 0.000000
-93986308131.469849, -116557361510.418121, 0.000000
-92993136868.435532, -117399223156.809097, 0.000000
-91988328599.882965, -118233761019.601257, 0.000000
-90971839560.908005, -119060375370.900345, 0.000000
-89943684789.642319, -119878455248.031296, 0.000000
-88903939799.598633, -120687383866.639236, 0.000000
-87852741941.163605, -121486544510.155579, 0.000000
-86790291290.135117, -122275326929.108383, 0.000000
-85716850882.516342, -123053134229.676178, 0.000000
-84632746113.078094, -123819390170.750885, 0.000000
-83538363133.024994, -124573546727.981644, 0.000000
-82434146119.561478, -125315091728.358475, 0.000000
-81320593345.637650, -126043556316.480225, 0.000000
-80198252046.747391, -126758521990.349258, 0.000000
-79067712156.347931, -127459626944.268127, 0.000000
-77929599053.793457, -128146571480.939163, 0.000000
-76784565529.469162, -128819122301.937119, 0.000000
-75633283213.851074, -129477115549.961029, 0.000000
-74476433735.326172, -130120458549.620270, 0.000000
-73314699864.707382, -130749130266.633148, 0.000000
-72148756874.491257, -131363180569.419815, 0.000000
-70979264293.799332, -131962728424.815933, 0.000000
-69806858182.693878, -132547959186.870758, 0.000000
-68632143990.560806, -133119121143.045395, 0.000000
-67455690009.852623, -133676521467.295731, 0.000000
-66278021394.956787, -134220521698.461411, 0.000000
-65099614690.558205, -134751532820.582794, 0.000000
-63920892806.674797, -135270009975.201401, 0.000000
-62742220388.971306, -135776446790.882599, 0.000000
-61563899561.521103, -136271369277.915680, 0.000000
-60386166061.844124, -136755329211.924011, 0.000000
-59209185840.352776, -137228896923.450989, 0.000000
-58033052252.344566, -137692653425.079987, 0.000000
-56857784023.000893, -138147181844.814606, 0.000000
-55683324206.254723, -138593058193.895630, 0.000000
-54509540378.126244, -139030841575.170654, 0.000000
-53336226296.514870, -139461064027.310638, 0.000000
-52163105217.193359, -139884220290.135590, 0.000000
-50989834978.977287, -140300757853.589417, 0.000000
-49816014864.206001, -140711067703.746887, 0.000000
-48641194114.625214, -141115476191.792236, 0.000000
-47464881852.929802, -141514238418.786682, 0.000000
-46286558045.001450, -141907533450.624268, 0.000000
-45105685054.465881, -142295461561.302063, 0.000000
-43921719302.270218, -142678043563.707306, 0.000000
-42734122554.932899, -143055222143.752167, 0.000000
-41542372422.862968, -143426864985.815735, 0.000000
-40345971744.338547, -143792769379.606628, 0.000000
-39144456646.278511, -144152667941.024506, 0.000000
-37937403193.325539, -144506235064.148041, 0.000000
-36724432647.317383, -144853093744.070190, 0.000000
-35505215449.168999, -145192822462.465759, 0.000000
-34279474098.560421, -145524961898.614044, 0.000000
-33046985142.204594, -145849021307.640869, 0.000000
-31807580490.843880, -146164484485.877899, 0.000000
-30561148272.694565, -146470815313.979584, 0.000000
-29307633401.769318, -146767462927.265930, 0.000000
-28047037998.346634, -147053866607.878052, 0.000000
-26779421750.134342, -147329460523.378204, 0.000000
-25504902250.071468, -147593678451.845551, 0.000000
-24223655293.237968, -147845958634.258636, 0.000000
-22935915063.830666, -148085748881.478729, 0.000000
-21641974096.410767, -148312512035.916382, 0.000000
-20342182856.852192, -148525731847.507690, 0.000000
-19036948761.121117, -148724919271.677277, 0.000000
-17726734438.012703, -148909619135.745453, 0.000000
-16412055048.718679, -149079417053.946533, 0.000000
-15093474504.103521, -149233946405.677368, 0.000000
-13771600470.431246, -149372895133.785278, 0.000000
-12447078123.871141, -149496012077.467102, 0.000000
-11120582698.128979, -149603112535.116669, 0.000000
-9792810959.648960, -149694082761.420563, 0.000000
-8464471830.492755, -149768883141.878418, 0.000000
-7136276449.158431, -149827549854.669189, 0.000000
-5808928004.653083, -149870194916.784332, 0.000000
-4483111692.839779, -149897004608.757477, 0.000000
-3159485124.954533, -149908236367.362549, 0.000000
-1838669469.758160, -149904214316.729950, 0.000000
-521241540.903729, -149885323666.130463, 0.000000
792273039.715848, -149852004232.101654, 0.000000
2101405552.421532, -149804743342.907166, 0.000000
3405748784.089165, -149744068358.121155, 0.000000
4704960599.129660, -149670538992.185455, 0.000000
5998766580.757924, -149584739575.989380, 0.000000
7286961854.423731, -149487271333.890076, 0.000000
8569412192.705067, -149378744702.001770, 0.000000
9846054471.533319, -149259771674.325287, 0.000000
11116896506.682629, -149130958139.717316, 0.000000
12382016253.186533, -148992896168.327850, 0.000000
13641560305.348431, -148846156221.359619, 0.000000
14895741597.959963, -148691279291.564148, 0.000000
